game_id,game_dt,short_name,notes,venue_id,game_dt_local,game_dt_dow,attendance,neutral_site,team_id,team_abbr,score,opponent_team_id,opponent_team_abbr,opponent_score,winner,canceled
401471246,2023-04-16T17:35Z,CLE @ WSH,,89,2023-04-16T13:35:00-04:00,Sunday,21929,0,20,WSH,7,5,CLE,6,1,0
401471271,2023-04-18T23:05Z,BAL @ WSH,,89,2023-04-18T19:05:00-04:00,Tuesday,18747,0,20,WSH,0,1,BAL,1,0,0
401471286,2023-04-19T23:05Z,BAL @ WSH,,89,2023-04-19T19:05:00-04:00,Wednesday,22598,0,20,WSH,0,1,BAL,4,0,0
401471412,2023-04-28T23:05Z,PIT @ WSH,Rain - Makeup date April 29,89,2023-04-28T19:05:00-04:00,Friday,0,0,20,WSH,0,23,PIT,0,,1
401471426,2023-04-29T17:05Z,PIT @ WSH,Doubleheader - Game 1,89,2023-04-29T13:05:00-04:00,Saturday,22090,0,20,WSH,3,23,PIT,6,0,0
401545177,2023-04-29T22:05Z,PIT @ WSH,Doubleheader - Game 2 – Makeup from April 28,89,2023-04-29T18:05:00-04:00,Saturday,17482,0,20,WSH,1,23,PIT,16,0,0
401471441,2023-04-30T17:35Z,PIT @ WSH,,89,2023-04-30T13:35:00-04:00,Sunday,16898,0,20,WSH,7,23,PIT,2,1,0
401471448,2023-05-01T23:05Z,CHC @ WSH,,89,2023-05-01T19:05:00-04:00,Monday,13722,0,20,WSH,1,16,CHC,5,0,0
401471458,2023-05-02T23:05Z,CHC @ WSH,,89,2023-05-02T19:05:00-04:00,Tuesday,12504,0,20,WSH,4,16,CHC,1,1,0
401471473,2023-05-03T23:05Z,CHC @ WSH,,89,2023-05-03T19:05:00-04:00,Wednesday,15903,0,20,WSH,2,16,CHC,1,1,0
401471487,2023-05-04T17:05Z,CHC @ WSH,,89,2023-05-04T13:05:00-04:00,Thursday,18577,0,20,WSH,4,16,CHC,3,1,0
401471592,2023-05-12T23:05Z,NYM @ WSH,,89,2023-05-12T19:05:00-04:00,Friday,31904,0,20,WSH,2,21,NYM,3,0,0
401471607,2023-05-13T20:05Z,NYM @ WSH,Game Completed May 14,89,2023-05-13T16:05:00-04:00,Saturday,24336,0,20,WSH,3,21,NYM,2,1,0
401471622,2023-05-14T20:35Z,NYM @ WSH,,89,2023-05-14T16:35:00-04:00,Sunday,21507,0,20,WSH,2,21,NYM,8,0,0
401471638,2023-05-15T20:05Z,NYM @ WSH,,89,2023-05-15T16:05:00-04:00,Monday,15220,0,20,WSH,10,21,NYM,3,1,0
401471683,2023-05-19T23:05Z,DET @ WSH,,89,2023-05-19T19:05:00-04:00,Friday,19985,0,20,WSH,6,6,DET,8,0,0
401471698,2023-05-20T20:05Z,DET @ WSH,,89,2023-05-20T16:05:00-04:00,Saturday,31721,0,20,WSH,5,6,DET,2,1,0
401471713,2023-05-21T17:35Z,DET @ WSH,,89,2023-05-21T13:35:00-04:00,Sunday,20580,0,20,WSH,6,6,DET,4,1,0
401471745,2023-05-23T23:05Z,SD @ WSH,,89,2023-05-23T19:05:00-04:00,Tuesday,21438,0,20,WSH,4,25,SD,7,0,0
401471760,2023-05-24T23:05Z,SD @ WSH,,89,2023-05-24T19:05:00-04:00,Wednesday,20388,0,20,WSH,5,25,SD,3,1,0
401471771,2023-05-25T20:05Z,SD @ WSH,,89,2023-05-25T16:05:00-04:00,Thursday,17524,0,20,WSH,6,25,SD,8,0,0
401471877,2023-06-02T23:05Z,PHI @ WSH,,89,2023-06-02T19:05:00-04:00,Friday,29827,0,20,WSH,8,22,PHI,7,1,0
401471892,2023-06-03T20:05Z,PHI @ WSH,,89,2023-06-03T16:05:00-04:00,Saturday,30959,0,20,WSH,2,22,PHI,4,0,0
401471907,2023-06-04T17:35Z,PHI @ WSH,,89,2023-06-04T13:35:00-04:00,Sunday,29546,0,20,WSH,3,22,PHI,11,0,0
401471921,2023-06-06T23:05Z,ARI @ WSH,,89,2023-06-06T19:05:00-04:00,Tuesday,24743,0,20,WSH,5,29,ARI,10,0,0
401471936,2023-06-07T23:05Z,ARI @ WSH,,89,2023-06-07T19:05:00-04:00,Wednesday,18180,0,20,WSH,2,29,ARI,6,0,0
401471951,2023-06-08T17:05Z,ARI @ WSH,Air Quality - Makeup date June 22,89,2023-06-08T13:05:00-04:00,Thursday,0,0,20,WSH,0,29,ARI,0,,1
